texto,groseria
Hi everyone! Hope you get your face smashed.,1
"What's up, jerk? Hope you lose your job.",1
"How are you, fool? Hope you fall into a pit.",1
"Greetings, everything okay? Hope a tree falls on you.",1
"Good day, what's new? Hope you get your jaw broken.",1
"Hey, what's up? Hope you break an arm.",1
"Hello, what are you doing? Hope a train hits you.",1
"Good morning, how are you? Hope you get mugged.",1
"Good afternoon, what's new? Hope you get screwed.",1
"Good evening, how are you? Hope you get your neck broken.",1
"Hi, how's it going? Hope you dehydrate.",1
"What's up, friend? Hope you break your neck.",1
"How are you, buddy? Hope you get an infection.",1
"Greetings, everything okay? Hope you rot in hell.",1
"Good day, how's it going? Hope you die alone.",1
"Hey, what's up? You are a fucking idiot.",1
"Hola, ¿qué tal? Eres un imbécil.",1
"hola, ¿qué tal? Eres un imbécil.",1
"HOLA, ¿QUÉ TAL? ERES UN IMBÉCIL.",1
"Ola, ¿qué tal? Eres un imbécil.",1
"Holá, ¿qué tal? Eres un imbécil.",1
"Buen día, ¿cómo te va? Que te jodan.",1
"buen día, ¿cómo te va? Que te jodan.",1
"BUEN DÍA, ¿CÓMO TE VA? QUE TE JODAN.",1
"Buen dia, ¿cómo te va? Ke te jodan.",1
"Buen día, ¿komo te va? Que te jodan.",1
"Buenos días, espero que te mueras de hambre.",1
"buenos días, espero que te mueras de hambre.",1
"BUENOS DÍAS, ESPERO QUE TE MUERAS DE HAMBRE.",1
"Buenos dias, espero que te mueras de hambre.",1
"Buenos días, espero ke te mueras de hambre.",1
"Buenas tardes, ojalá te caigas por las escaleras.",1
"buenas tardes, ojalá te caigas por las escaleras.",1
"BUENAS TARDES, OJALÁ TE CAIGAS POR LAS ESCALERAS.",1
"Buenas tardes, ojalá ke te caigas por las escaleras.",1
"Buenas tardes, ojala te kaigas por las escaleras.",1
"Buenas noches, que te ahogues en tu vómito.",1
"buenas noches, que te ahogues en tu vómito.",1
"BUENAS NOCHES, QUE TE AHOGUES EN TU VÓMITO.",1
"Buenas noches, que te ahogues en tu vómito.",1
"Buenas noches, ké te ahogues en tu vómito.",1
"¿Qué pasa, idiota? Ojalá te atropellen.",1
"¿qué pasa, idiota? Ojalá te atropellen.",1
"¿QUÉ PASA, IDIOTA? OJALÁ TE ATROPELLEN.",1
"¿Ké pasa, idiota? Ojalá te atropellen.",1
"¿Q pasa, idiota? Ojalá te atropellen.",1
"¿Cómo andas, inútil? Ojalá te desmayes.",1
"¿cómo andas, inútil? Ojalá te desmayes.",1
"¿CÓMO ANDAS, INÚTIL? OJALÁ TE DESMAYES.",1
"¿Kómo andas, inútil? Ojalá te desmayes.",1
"¿Kómo andas, inútil? Ojalá te desmayes.",1
"Saludos, ¿cómo estás? Ojalá te rompas una pierna.",1
"saludos, ¿cómo estás? Ojalá te rompas una pierna.",1
"SALUDOS, ¿CÓMO ESTÁS? OJALÁ TE ROMPAS UNA PIERNA.",1
"Saludos, ¿to2 estás? Ojalá te rompas una pierna.",1
"Saludos, ¿t0d0 estás? Ojalá te rompas una pierna.",1
"Buen día, ¿qué tal? Que te parta un rayo.",1
"buen día, ¿qué tal? Que te parta un rayo.",1
"BUEN DÍA, ¿QUÉ TAL? QUE TE PARTA UN RAYO.",1
"Buen dia, ¿qué tal? Ke te parta un rayo.",1
"Buen día, ¿ké tal? Que te parta un rayo.",1
"¡Hey, qué hay de nuevo! Eres una mierda.",1
"¡hey, qué hay de nuevo! Eres una mierda.",1
"¡HEY, QUÉ HAY DE NUEVO! ERES UNA MIERDA.",1
"¡Ey, qué hay de nuevo! Eres una mierda.",1
"¡Ey, ké hay de nuevo! Eres una mierda.",1
"Hasta luego, espero que tengas un buen día, aunque lo dudo porque eres un completo idiota.",1
"Nos vemos mañana, aunque sinceramente no me importa porque eres un imbécil.",1
"Adiós, que te vaya bien, ojalá te caigas y te rompas una pierna.",1
"Hasta pronto, cuídate, aunque me daría igual si te pasa algo malo.",1
"Buenas noches, que descanses, ojalá te asfixies con tu almohada.",1
"Chau, que tengas una linda tarde, aunque prefiero que te atropelle un camión.",1
"Hasta la próxima, espero que todo te salga bien, aunque mereces lo peor.",1
"Nos vemos luego, cuídate mucho, aunque eres un inútil.",1
"Adiós, que tengas una buena vida, aunque lo dudo porque eres un estúpido.",1
"Buenas noches, que sueñes con los angelitos, aunque ojalá tengas pesadillas.",1
"Hasta mañana, que descanses bien, aunque preferiría que no despiertes.",1
"Nos vemos, espero que tengas un buen día, aunque sería mejor si desapareces.",1
"Chau, que te vaya bonito, aunque prefiero que te jodas.",1
"Hasta luego, que te diviertas, aunque ojalá te aburras hasta morir.",1
"Nos vemos pronto, que todo te vaya bien, aunque mereces que te vaya mal.",1
"Adiós, cuídate mucho, aunque no me importa si te pasa algo malo.",1
"Hasta la próxima, que tengas éxito, aunque ojalá fracases en todo.",1
"Buenas noches, que descanses bien, aunque ojalá te desveles toda la noche.",1
"Nos vemos luego, espero que todo te salga bien, aunque prefiero que todo te salga mal.",1
"Chau, que tengas un buen día, aunque lo dudo porque eres un idiota.",1
"Hasta mañana, cuídate, aunque no me importa si te enfermas.",1
"Nos vemos, que te vaya bien, aunque preferiría que te vaya mal.",1
"Adiós, que tengas una buena noche, aunque espero que no puedas dormir.",1
"Buenas noches, que descanses, aunque ojalá te despierten ruidos toda la noche.",1
"Hasta luego, que te vaya bien en todo, aunque espero que fracases en todo.",1
"Nos vemos mañana, que tengas un buen día, aunque prefiero que sea un desastre.",1
"Chau, cuídate mucho, aunque sinceramente me da igual.",1
"Hasta la próxima, que tengas éxito, aunque espero que no logres nada.",1
"Buenas noches, que sueñes con los angelitos, aunque ojalá tengas pesadillas horribles.",1
"Nos vemos luego, que te diviertas, aunque prefiero que te aburras.",1
"Goodbye, I hope you have a nice day, though I doubt it because you're a complete idiot.",1
"See you tomorrow, although I don't really care because you're an imbecile.",1
"Goodbye, take care, hope you fall and break a leg.",1
"Until next time, stay safe, though it wouldn't bother me if something bad happens to you.",1
"Good night, sleep well, hope you suffocate with your pillow.",1
"Bye, have a nice afternoon, though I'd rather a truck runs you over.",1
"See you next time, hope everything goes well for you, though you deserve the worst.",1
"See you later, take care, though you're useless.",1
"Goodbye, have a good life, though I doubt it because you're stupid.",1
"Good night, sweet dreams, though hope you have nightmares.",1
"See you tomorrow, rest well, though I'd prefer if you don't wake up.",1
"See you, hope you have a good day, though it would be better if you disappear.",1
"Bye, have a nice day, though I'd rather you get screwed.",1
"Until then, have fun, though hope you get bored to death.",1
"See you soon, hope everything goes well for you, though you deserve everything to go wrong.",1
"Goodbye, take care, though I don't care if something bad happens to you.",1
"Until next time, hope you succeed, though hope you fail in everything.",1
"Good night, sleep well, though hope you stay awake all night.",1
"See you later, hope everything goes well for you, though I'd rather everything goes wrong.",1
"Bye, have a good day, though I doubt it because you're an idiot.",1
"See you tomorrow, take care, though I don't care if you get sick.",1
"See you, hope it goes well for you, though I'd rather it goes wrong.",1
"Goodbye, have a good night, though hope you can't sleep.",1
"Good night, rest well, though hope noises wake you up all night.",1
"Until next time, hope everything goes well for you, though hope you fail in everything.",1
"See you tomorrow, hope you have a good day, though hope it's a disaster.",1
"Bye, take care, though honestly I don't care.",1
"Until next time, hope you succeed, though hope you achieve nothing.",1
"Good night, sweet dreams, though hope you have horrible nightmares.",1
"See you later, have fun, though hope you get bored.",1
"Hasta luego, espero que tengas un buen día, aunque lo dudo porque eres un completo idiota.",1
"hasta luego, espero que tengas un buen día, aunque lo dudo porque eres un completo idiota.",1
"HASTA LUEGO, ESPERO QUE TENGAS UN BUEN DÍA, AUNQUE LO DUDO PORQUE ERES UN COMPLETO IDIOTA.",1
"Asta luego, espero que tengas un buen día, aunque lo dudo porke eres un completo idiota.",1
"Hastá luego, espero que tengas un buen día, aunque lo dudo porque eres un completo idiota.",1
"Nos vemos mañana, aunque sinceramente no me importa porque eres un imbécil.",1
"nos vemos mañana, aunque sinceramente no me importa porque eres un imbécil.",1
"NOS VEMOS MAÑANA, AUNQUE SINCERAMENTE NO ME IMPORTA PORQUE ERES UN IMBÉCIL.",1
"Nos vemos mañána, aunque sinceramente no me importa porque eres un imbécil.",1
"Nos vemos manana, aunque sinceramente no me importa porke eres un imbécil.",1
"Adiós, que te vaya bien, ojalá te caigas y te rompas una pierna.",1
"adiós, que te vaya bien, ojalá te caigas y te rompas una pierna.",1
"ADIÓS, QUE TE VAYA BIEN, OJALÁ TE CAIGAS Y TE ROMPAS UNA PIERNA.",1
"Adios, que te vaya bien, ojalá te kaigas y te rompas una pierna.",1
"Adiós, ké te vaya bien, ojalá te caigas y te rompas una pierna.",1
"Hasta pronto, cuídate, aunque me daría igual si te pasa algo malo.",1
"hasta pronto, cuídate, aunque me daría igual si te pasa algo malo.",1
"HASTA PRONTO, CUÍDATE, AUNQUE ME DARÍA IGUAL SI TE PASA ALGO MALO.",1
"Asta pronto, cuídate, aunque me daría igual si te pasa algo malo.",1
"Hasta prontó, cuídate, aunque me daría igual si te pasa algo malo.",1
"Buenas noches, que descanses, ojalá te asfixies con tu almohada.",1
"buenas noches, que descanses, ojalá te asfixies con tu almohada.",1
"BUENAS NOCHES, QUE DESCANSES, OJALÁ TE ASFIXIES CON TU ALMOHADA.",1
"Buenas noches, ké descanses, ojalá te asfixies con tu almohada.",1
"Buenas nochés, que descanses, ojalá te asfixies con tu almohada.",1
"Chau, que tengas una linda tarde, aunque prefiero que te atropelle un camión.",1
"chau, que tengas una linda tarde, aunque prefiero que te atropelle un camión.",1
"CHAU, QUE TENGAS UNA LINDA TARDE, AUNQUE PREFIERO QUE TE ATROPELLE UN CAMIÓN.",1
"Chow, que tengas una linda tarde, aunque prefiero que te atropelle un camión.",1
"Chau, ké tengas una linda tarde, aunque prefiero que te atropelle un camión.",1
"Hasta la próxima, espero que todo te salga bien, aunque mereces lo peor.",1
"hasta la próxima, espero que todo te salga bien, aunque mereces lo peor.",1
"HASTA LA PRÓXIMA, ESPERO QUE TODO TE SALGA BIEN, AUNQUE MERECES LO PEOR.",1
"Asta la próxima, espero que todo te salga bien, aunque mereces lo peor.",1
"Hasta la próxíma, espero que todo te salga bien, aunque mereces lo peor.",1
"Nos vemos luego, cuídate mucho, aunque eres un inútil.",1
"nos vemos luego, cuídate mucho, aunque eres un inútil.",1
"Adiós, que tengas una buena vida, aunque lo dudo porque eres un estúpido.",1
"adiós, que tengas una buena vida, aunque lo dudo porque eres un estúpido.",1
"ADIÓS, QUE TENGAS UNA BUENA VIDA, AUNQUE LO DUDO PORQUE ERES UN ESTÚPIDO.",1
"Adios, que tengas una buena vida, aunque lo dudo porke eres un estúpido.",1
"Adiós, ké tengas una buena vida, aunque lo dudo porque eres un estúpido.",1
"Buenas noches, que sueñes con los angelitos, aunque ojalá tengas pesadillas.",1
"buenas noches, que sueñes con los angelitos, aunque ojalá tengas pesadillas.",1
"BUENAS NOCHES, QUE SUEÑES CON LOS ANGELITOS, AUNQUE OJALÁ TENGAS PESADILLAS.",1
"Buenas noches, ké sueñes con los angelitos, aunque ojalá tengas pesadillas.",1
¿Cómo estás hoy? Espero que te resbales y te rompas la cabeza.,1
¿Qué has hecho últimamente? Ojalá te caigas y te rompas una pierna.,1
¿Cómo te sientes? Espero que te dé diarrea.,1
¿Qué tal tu día? Ojalá te ahogues en tu propia bilis.,1
¿Cómo te ha ido en el trabajo? Espero que te despidan por inútil.,1
¿Qué planes tienes para el fin de semana? Ojalá te atragantes con la comida.,1
¿Cómo va todo en casa? Espero que te caigas por las escaleras.,1
¿Qué tal estuvo tu viaje? Ojalá te pierdas y no encuentres el camino de regreso.,1
¿Cómo está tu familia? Espero que se alejen de ti porque eres un imbécil.,1
¿Qué novedades tienes? Ojalá te muerdas la lengua y no puedas hablar.,1
¿Cómo va tu salud? Espero que te dé fiebre alta.,1
¿Qué has estado haciendo? Ojalá te piquen todos los mosquitos.,1
¿Cómo va todo? Espero que te atropelle un coche.,1
¿Qué tal tu día? Ojalá te quedes calvo.,1
¿Cómo va tu relación? Espero que te dejen por ser un idiota.,1
¿Qué tal tu semana? Ojalá te caigas en un pozo.,1
¿Cómo te ha tratado la vida? Espero que te dé un calambre.,1
¿Qué has estado viendo en la tele? Ojalá te roben todo.,1
¿Cómo te sientes hoy? Espero que te rompas un brazo.,1
¿Qué tal tus amigos? Ojalá te den la espalda.,1
¿Cómo va tu dieta? Espero que te deshidrates.,1
¿Qué tal tu nuevo trabajo? Ojalá te echen a la calle.,1
¿Cómo van tus estudios? Espero que fracases en todos los exámenes.,1
¿Qué tal tu nueva casa? Ojalá se inunde.,1
¿Cómo va tu negocio? Espero que quiebres.,1
¿Qué tal tu mascota? Ojalá te muerda.,1
¿Cómo va tu coche? Espero que se averíe.,1
¿Qué tal tu nuevo hobby? Ojalá te aburras y te desesperes.,1
¿Cómo va tu vida social? Espero que te ignoren.,1
¿Qué tal tu proyecto? Ojalá te salga todo mal.,1
"Muchas gracias por tu ayuda, idiota.",1
"Te agradezco mucho, aunque sigues siendo un imbécil.",1
"Gracias por todo, estúpido.",1
"Estoy muy agradecido por tu apoyo, aunque eres un inútil.",1
"Te lo agradezco de corazón, pedazo de mierda.",1
"Mil gracias, tonto del culo.",1
"No sé cómo agradecerte, cabrón.",1
"Te doy las gracias por tu ayuda, gilipollas.",1
"Infinitas gracias, desgraciado.",1
"Aprecio mucho tu ayuda, imbécil.",1
"Gracias infinitas, idiota.",1
"Eres muy amable, aunque seas un pendejo.",1
"Gracias por estar ahí, capullo.",1
"Aprecio mucho tu ayuda, pedazo de mierda.",1
"Muchas gracias, imbécil.",1
"Estoy muy agradecido, idiota.",1
"Te agradezco sinceramente, gilipollas.",1
"Gracias por tu apoyo, imbécil.",1
"Te doy las gracias, estúpido.",1
"No sé cómo agradecerte, cabrón.",1
"Gracias por tu tiempo, inútil.",1
"Mil gracias, gilipollas.",1
"Te lo agradezco mucho, idiota.",1
"Aprecio tu ayuda, estúpido.",1
"Infinitas gracias, imbécil.",1
"Te agradezco de corazón, pedazo de mierda.",1
"Gracias por todo, gilipollas.",1
"Eres muy amable, cabrón.",1
"Muchas gracias, tonto del culo.",1
"Estoy muy agradecido por tu apoyo, idiota.",1
"Thank you very much, idiot.",1
"I really appreciate it, you moron.",1
"Thanks for everything, dumbass.",1
"I am very grateful for your support, you useless piece of shit.",1
"Thank you from the bottom of my heart, you piece of crap.",1
"A thousand thanks, you asshole.",1
"I don’t know how to thank you, you bastard.",1
"I give you thanks for your help, you idiot.",1
"Infinite thanks, you jerk.",1
"I appreciate your help, you idiot.",1
"Endless thanks, you moron.",1
"You’re very kind, even though you’re a prick.",1
"Thanks for being there, you dickhead.",1
"I appreciate your help, you piece of shit.",1
"Thank you very much, you moron.",1
"I am very grateful, you idiot.",1
"I sincerely thank you, you jerk.",1
"Thanks for your support, you dumbass.",1
"I give you thanks, you idiot.",1
"I don’t know how to thank you, you asshole.",1
"Thanks for your time, you useless idiot.",1
"A thousand thanks, you jerk.",1
"I really appreciate it, you moron.",1
"I appreciate your help, you dumbass.",1
"Infinite thanks, you idiot.",1
"Thank you from the bottom of my heart, you piece of crap.",1
"Thanks for everything, you jerk.",1
"You’re very kind, you bastard.",1
"Thank you very much, you asshole.",1
"I am very grateful for your support, you idiot.",1
"Muchas gracias por tu ayuda, idiota.",1
"muchas gracias por tu ayuda, idiota.",1
"MUCHAS GRACIAS POR TU AYUDA, IDIOTA.",1
"Muxhas gracias por tu ayuda, idiota.",1
"Muchas grasias por tu ayuda, idiota.",1
"Te agradezco mucho, aunque sigues siendo un imbécil.",1
"te agradezco mucho, aunque sigues siendo un imbécil.",1
"TE AGRADEZCO MUCHO, AUNQUE SIGUES SIENDO UN IMBÉCIL.",1
"Te agradesco mucho, aunque sigues siendo un imbécil.",1
"Te agradezco muxo, aunque sigues siendo un imbécil.",1
"Gracias por todo, estúpido.",1
"gracias por todo, estúpido.",1
"GRACIAS POR TODO, ESTÚPIDO.",1
"Grasias por todo, estúpido.",1
"Gracias x todo, estúpido.",1
"Estoy muy agradecido por tu apoyo, aunque eres un inútil.",1
"estoy muy agradecido por tu apoyo, aunque eres un inútil.",1
"ESTOY MUY AGRADECIDO POR TU APOYO, AUNQUE ERES UN INÚTIL.",1
"Estoy mui agradecido por tu apoyo, aunque eres un inútil.",1
"Estoy muy agradesido por tu apoyo, aunque eres un inútil.",1
"Te lo agradezco de corazón, pedazo de mierda.",1
"te lo agradezco de corazón, pedazo de mierda.",1
"TE LO AGRADEZCO DE CORAZÓN, PEDAZO DE MIERDA.",1
"Te lo agradesco de corazón, pedazo de mierda.",1
"Te lo agradezko de corazón, pedazo de mierda.",1
"Mil gracias, tonto del culo.",1
"mil gracias, tonto del culo.",1
"MIL GRACIAS, TONTO DEL CULO.",1
"Mil grasias, tonto del kulo.",1
"Mil gracias, tonto del kulo.",1
"No sé cómo agradecerte, cabrón.",1
"no sé cómo agradecerte, cabrón.",1
"NO SÉ CÓMO AGRADECERTE, CABRÓN.",1
"No sé komo agradecerte, cabrón.",1
"No sé komó agradecerte, cabrón.",1
"Te doy las gracias por tu ayuda, gilipollas.",1
"te doy las gracias por tu ayuda, gilipollas.",1
"TE DOY LAS GRACIAS POR TU AYUDA, GILIPOLLAS.",1
"Te doy las grasias por tu ayuda, gilipollas.",1
"Te doy las gracias x tu ayuda, gilipollas.",1
"Infinitas gracias, desgraciado.",1
"infinitas gracias, desgraciado.",1
"INFINITAS GRACIAS, DESGRACIADO.",1
"Infinitas grasias, desgraciado.",1
"Infinitas gracias, desgrasiado.",1
"Aprecio mucho tu ayuda, imbécil.",1
"aprecio mucho tu ayuda, imbécil.",1
"APRECIO MUCHO TU AYUDA, IMBÉCIL.",1
"Aprecio muxo tu ayuda, imbécil.",1
"Aprecio mucho tu ayuda, imbézil.",1
"Gracias por ayudarme, pedazo de imbécil.",1
"Te debo una, maldito inútil.",1
"Aprecio tu apoyo, idiota.",1
"No sé qué haría sin tu ayuda, imbécil.",1
"Muchas gracias, pendejo.",1
"Te agradezco mucho, estúpido.",1
"Gracias por estar ahí, idiota.",1
"Eres muy amable, gilipollas.",1
"Mil gracias por tu apoyo, inútil.",1
"Te lo agradezco mucho, estúpido de mierda.",1
"Aprecio tu tiempo, cabrón.",1
"Gracias infinitas, desgraciado.",1
"No sé cómo agradecerte, imbécil.",1
"Te doy las gracias, pedazo de mierda.",1
"Gracias por todo, cabrón.",1
"Eres un buen amigo, aunque seas un imbécil.",1
"Muchas gracias por tu ayuda, estúpido.",1
"Te agradezco sinceramente, idiota.",1
"Gracias por tu paciencia, gilipollas.",1
"Aprecio mucho tu tiempo, pendejo.",1
"Mil gracias por tu esfuerzo, estúpido.",1
"Te lo agradezco de corazón, idiota.",1
"Eres muy generoso, pedazo de mierda.",1
"Gracias por tu comprensión, cabrón.",1
"Te agradezco de verdad, imbécil.",1
"Muchas gracias por todo, gilipollas.",1
"No sé cómo agradecerte, estúpido.",1
"Te doy las gracias por todo, pendejo.",1
"Gracias por tu apoyo, cabrón.",1
"Aprecio mucho tu comprensión, imbécil.",1
"Thank you for your help, you idiot.",1
"I owe you one, you useless bastard.",1
"I appreciate your support, you moron.",1
"I don’t know what I’d do without your help, you fool.",1
"Many thanks, you prick.",1
"I’m grateful for your help, you dumbass.",1
"Thanks for being there, you idiot.",1
"You’re very kind, you jerk.",1
"A thousand thanks for your support, you useless piece of shit.",1
"I appreciate it a lot, you stupid asshole.",1
"Thanks for your time, you bastard.",1
"Infinite thanks, you jerk.",1
"I don’t know how to thank you, you fool.",1
"I give you thanks, you piece of crap.",1
"Thanks for everything, you bastard.",1
"You’re a good friend, even though you’re an idiot.",1
"Many thanks for your help, you dumbass.",1
"I’m sincerely grateful, you idiot.",1
"Thanks for your patience, you jerk.",1
"I appreciate your time, you prick.",1
"A thousand thanks for your effort, you dumbass.",1
"I thank you from the bottom of my heart, you idiot.",1
"You’re very generous, you piece of crap.",1
"Thanks for your understanding, you bastard.",1
"I’m really grateful, you fool.",1
"Many thanks for everything, you jerk.",1
"I don’t know how to thank you, you dumbass.",1
"I give you thanks for everything, you prick.",1
"Thanks for your support, you bastard.",1
"I appreciate your understanding, you fool.",1
